UNIQUE_ID,REPONAME,ISSUE_TYPE,FILE_PATH,LINT_MSG,LHDIFF_LINE_TRACING,START_COMMIT_ID,START_COMMIT_MSG,START_COMMIT_TIMESTAMP,END_COMMIT_ID,END_COMMIT_MSG,END_COMMIT_TIMESTAMP,REMOVAL_COMMIT_ID,REMOVAL_COMMIT_MSG,REMOVAL_COMMIT_TIMESTAMP,CATEOGARY,STATUS
800909,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/UUIDFieldMetadata.java,Use Long.valueOf(longPart) instead,[241]final BTreeRange range = search(transaction new Long(longPart)); ->[241]final BTreeRange range = search(transaction new Long(longPart));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800910,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/UUIDFieldMetadata.java,Use Long.valueOf(attr.i_uuid) instead,[230]addIndexEntry(trans ref.getID() new Long(attr.i_uuid)); ->[230]addIndexEntry(trans ref.getID() new Long(attr.i_uuid));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800911,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/UUIDFieldMetadata.java,Use Long.valueOf(data.uuid) instead,[143]addIndexEntry(container.localSystemTransaction() objectId new Long( ->[143]addIndexEntry(container.localSystemTransaction() objectId new Long(,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800912,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/UUIDFieldMetadata.java,Use Long.valueOf(longPart) instead,[118]removeIndexEntry(context.transaction() context.objectId() new Long(longPart)); ->[118]removeIndexEntry(context.transaction() context.objectId() new Long(longPart));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800913,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/UUIDFieldMetadata.java,Use Long.valueOf(uuid) instead,[76]addIndexEntry(writer new Long(uuid)); ->[76]addIndexEntry(writer new Long(uuid));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800914,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/TreeInt.java,Use Integer.valueOf(_key) instead,[191]return new Integer(_key);      ->[191]return new Integer(_key);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800915,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/StandardReferenceTypeHandler.java,Use Integer.valueOf(context.readInt()) instead,[558]return new Integer(context.readInt()); ->[558]return new Integer(context.readInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800916,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/StandardReferenceTypeHandler.java,Use Integer.valueOf(a_reader.readInt()) instead,[548]return new Integer(a_reader.readInt()); ->[548]return new Integer(a_reader.readInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800917,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Character.valueOf((char) i) instead,[260]public Object fromInteger(int i) {return new Character((char)i);} ->[260]public Object fromInteger(int i) {return new Character((char)i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800918,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Byte.valueOf((byte) i) instead,[254]public Object fromInteger(int i) {return new Byte((byte)i);} ->[254]public Object fromInteger(int i) {return new Byte((byte)i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800919,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Float.valueOf(i) instead,[248]public Object fromInteger(int i) {return new Float(i);} ->[248]public Object fromInteger(int i) {return new Float(i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800920,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Double.valueOf(i) instead,[242]public Object fromInteger(int i) {return new Double(i);} ->[242]public Object fromInteger(int i) {return new Double(i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800921,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Long.valueOf(i) instead,[236]public Object fromInteger(int i) {return new Long(i);} ->[236]public Object fromInteger(int i) {return new Long(i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800922,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/qlin/Prototypes.java,Use Integer.valueOf(i) instead,[230]public Object fromInteger(int i) {return new Integer(i);} ->[230]public Object fromInteger(int i) {return new Integer(i);},7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800923,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller1.java,Use Long.valueOf(buffer.readLong()) instead,[52]return new Long(buffer.readLong()); ->[52]return new Long(buffer.readLong());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800924,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller1.java,Use Integer.valueOf(bytes.readInt()) instead,[37]return new Integer(bytes.readInt()); ->[37]return new Integer(bytes.readInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800925,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller0.java,Use Float.valueOf(Float.intBitsToFloat(buffer.readInt())) instead,[90]return new Float(Float.intBitsToFloat(buffer.readInt())); ->[90]return new Float(Float.intBitsToFloat(buffer.readInt()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800926,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller0.java,Use Double.valueOf(Platform4.longToDouble(buffer.readLong())) instead,[86]return new Double(Platform4.longToDouble(buffer.readLong())); ->[86]return new Double(Platform4.longToDouble(buffer.readLong()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800927,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller0.java,Use Long.valueOf(value) instead,[73]return new Long(value);         ->[73]return new Long(value);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800928,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/PrimitiveMarshaller0.java,Use Integer.valueOf(value) instead,[46]return new Integer(value);      ->[46]return new Integer(value);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800929,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Double.valueOf(0.0) instead,[668]_nullValues.put(double.class new Double(0.0)); ->[668]_nullValues.put(double.class new Double(0.0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800930,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Long.valueOf(0) instead,[667]_nullValues.put(long.class new Long(0)); ->[667]_nullValues.put(long.class new Long(0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800931,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Float.valueOf(0.0) instead,[666]_nullValues.put(float.class new Float(0.0)); ->[666]_nullValues.put(float.class new Float(0.0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800932,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Integer.valueOf(0) instead,[665]_nullValues.put(int.class new Integer(0)); ->[665]_nullValues.put(int.class new Integer(0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800933,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Character.valueOf((char) 0) instead,[664]_nullValues.put(char.class new Character((char)0)); ->[664]_nullValues.put(char.class new Character((char)0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800934,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Byte.valueOf((byte) 0) instead,[662]_nullValues.put(byte.class new Byte((byte)0)); ->[662]_nullValues.put(byte.class new Byte((byte)0));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800935,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/Platform4.java,Use Boolean.valueOf(true) instead,[334]Reflection4.invoke(System.class RUNFINALIZERSONEXIT new Class[] {boolean.class} new Object[]{new Boolean(true)}); ->[334]Reflection4.invoke(System.class RUNFINALIZERSONEXIT new Class[] {boolean.class} new Object[]{new Boolean(true)});,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800936,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/marshall/MarshallingContext.java,Use Integer.valueOf(id) instead,[278]_currentIndexEntry = new Integer(id); ->[278]_currentIndexEntry = new Integer(id);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800937,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/mapping/MappedIDPairHandler.java,Use Integer.valueOf(mappedIDs.mapped()) instead,[57]_mappedHandler.writeIndexEntry(context reader new Integer(mappedIDs.mapped())); ->[57]_mappedHandler.writeIndexEntry(context reader new Integer(mappedIDs.mapped()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800938,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/mapping/MappedIDPairHandler.java,Use Integer.valueOf(mappedIDs.orig()) instead,[56]_origHandler.writeIndexEntry(context reader new Integer(mappedIDs.orig())); ->[56]_origHandler.writeIndexEntry(context reader new Integer(mappedIDs.orig()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800939,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/LongHandler.java,Use Long.valueOf(context.readLong()) instead,[109]return new Long(context.readLong()); ->[109]return new Long(context.readLong());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800940,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/LongHandler.java,Use Long.valueOf(a_bytes.readLong()) instead,[63]return new Long(a_bytes.readLong()); ->[63]return new Long(a_bytes.readLong());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800941,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/LongHandler.java,Use Long.valueOf(0) instead,[33]private static final Long DEFAULTVALUE = new Long(0); ->[33]private static final Long DEFAULTVALUE = new Long(0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800942,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/reflect/generic/KnownClassesRepository.java,Use Integer.valueOf(id) instead,[157]_pendingClasses.add(new Integer(id)); ->[157]_pendingClasses.add(new Integer(id));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800943,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/reflect/generic/KnownClassesRepository.java,Use Integer.valueOf(id) instead,[148]_pendingClasses.add(new Integer(id)); ->[148]_pendingClasses.add(new Integer(id));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800944,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/KeySpecHashtable4.java,Use Integer.valueOf(value) instead,[42]_delegate.put(specnew Integer(value)); ->[42]_delegate.put(specnew Integer(value));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800945,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/KeySpecHashtable4.java,Use Boolean.valueOf(value) instead,[38]_defaultValue = new Boolean(defaultValue); ->[38]_defaultValue = new Boolean(defaultValue);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800946,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/KeySpecHashtable4.java,Use Byte.valueOf(value) instead,[34]_defaultValue = new Integer(defaultValue); ->[34]_defaultValue = new Integer(defaultValue);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800947,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/KeySpec.java,Use Byte.valueOf(defaultValue) instead,[30]_defaultValue = new Byte(defaultValue); ->[30]_defaultValue = new Byte(defaultValue);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800948,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/IntIterator4Impl.java,Use Integer.valueOf(currentInt()) instead,[44]return new Integer(currentInt()); ->[44]return new Integer(currentInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800949,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/IntHandler0.java,Use Integer.valueOf(i) instead,[32]private static final Integer DEFAULTVALUE = new Integer(0); ->[32]private static final Integer DEFAULTVALUE = new Integer(0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800950,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/IntHandler.java,Use Integer.valueOf(context.readInt()) instead,[99]return new Integer(context.readInt()); ->[99]return new Integer(context.readInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800951,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/IntHandler.java,Use Integer.valueOf(a_int) instead,"[77]String l_s = "" "" + new Integer(a_int).toString(); ->[77]String l_s = "" "" + new Integer(a_int).toString();",7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800952,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/IntHandler.java,Use Integer.valueOf(a_bytes.readInt()) instead,[61]return new Integer(a_bytes.readInt()); ->[61]return new Integer(a_bytes.readInt());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800953,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/fieldindex/IndexedPathIterator.java,Use Integer.valueOf(key.parentID()) instead,[33]return _path.search(new Integer(key.parentID())).keys(); ->[33]return _path.search(new Integer(key.parentID())).keys();,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800954,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/defragment/InMemoryIdMapping.java,Use Integer.valueOf(mappedID) instead,[62]_tree = Tree.add(_tree new TreeIntObject(origID new Integer(mappedID))); ->[62]_tree = Tree.add(_tree new TreeIntObject(origID new Integer(mappedID)));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800955,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/HashtableIntEntry.java,Use Integer.valueOf(_key) instead,[41]return new Integer(_key);       ->[41]return new Integer(_key);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800956,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/FloatHandler.java,Use Float.valueOf(Float.intBitsToFloat(context.readInt())) instead,[65]return new Float(Float.intBitsToFloat(context.readInt())); ->[65]return new Float(Float.intBitsToFloat(context.readInt()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800957,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/FloatHandler.java,Use Float.valueOf(0) instead,[29]private static final Float DEFAULTVALUE = new Float(0); ->[29]private static final Float DEFAULTVALUE = new Float(0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800958,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/fieldindex/FieldIndexProcessorResult.java,Use Integer.valueOf(composite.parentID()) instead,[63]return new Integer(composite.parentID()); ->[63]return new Integer(composite.parentID());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800959,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/btree/FieldIndexKeyHandler.java,Use Integer.valueOf(target.parentID()) instead,[97]return preparedParentIdComparison.compareTo(new Integer(target.parentID())); ->[97]return preparedParentIdComparison.compareTo(new Integer(target.parentID()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800960,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/DoubleHandler.java,Use Double.valueOf(Platform4.longToDouble(l.longValue())) instead,[66]return new Double(Platform4.longToDouble(l.longValue())); ->[66]return new Double(Platform4.longToDouble(l.longValue()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800961,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/DoubleHandler.java,Use Double.valueOf(0) instead,[30]private static final Double DEFAULTVALUE = new Double(0); ->[30]private static final Double DEFAULTVALUE = new Double(0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800962,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/defragment/DefragmentServicesImpl.java,Use Integer.valueOf(id) instead,[407]_unindexed.add(new Integer(id)); ->[407]_unindexed.add(new Integer(id));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800963,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/ext/Db4oDatabase.java,Use Long.valueOf(i_uuid) instead,[245]q.descend(CREATIONTIME_FIELD).constrain(new Long(i_uuid)); ->[245]q.descend(CREATIONTIME_FIELD).constrain(new Long(i_uuid));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800964,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/DateHandlerBase.java,Use Long.valueOf(milliseconds) instead,[87]super.write(context new Long(milliseconds)); ->[87]super.write(context new Long(milliseconds));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800965,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/Coercion4.java,Use Double.valueOf((number).doubleValue()) instead,[93]return new Double((number).doubleValue()); ->[93]return new Double((number).doubleValue());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800966,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/Coercion4.java,Use Float.valueOf((number).floatValue()) instead,[81]return new Float((number).floatValue()); ->[81]return new Float((number).floatValue());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800967,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/Coercion4.java,Use Long.valueOf((number).longValue()) instead,[68]return new Long((number).longValue()); ->[68]return new Long((number).longValue());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800968,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/Coercion4.java,Use Integer.valueOf((number).intValue()) instead,[55]return new Integer((number).intValue()); ->[55]return new Integer((number).intValue());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800969,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/foundation/Coercion4.java,Use Byte.valueOf((number).byteValue()) instead,[29]return new Byte((number).byteValue()); ->[29]return new Byte((number).byteValue());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800970,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/ClassMetadataRepository.java,Use Integer.valueOf(((ClassMetadata) current).getID()) instead,[381]return new Integer(((ClassMetadata)current).getID()); ->[381]return new Integer(((ClassMetadata)current).getID());,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800971,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/convert/conversions/ClassIndexesToBTrees_5_5.java,Use Integer.valueOf(reader.readInt()) instead,[39]bTree.add(trans new Integer(reader.readInt())); ->[39]bTree.add(trans new Integer(reader.readInt()));,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800972,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/CharHandler.java,Use Character.valueOf(charValue) instead,[87]return new Character(charValue); ->[87]return new Character(charValue);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800973,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/CharHandler.java,Use Character.valueOf(ret) instead,[57]return new Character(ret);      ->[57]return new Character(ret);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800974,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/CharHandler.java,Use Character.valueOf((char) 0) instead,[29]private static final Character DEFAULTVALUE = new Character((char)0); ->[29]private static final Character DEFAULTVALUE = new Character((char)0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800975,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/ByteHandler.java,Use Byte.valueOf(byteValue) instead,[85]return new Byte(byteValue);     ->[85]return new Byte(byteValue);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800976,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/ByteHandler.java,Use Byte.valueOf(ret) instead,[59]return new Byte(ret);           ->[59]return new Byte(ret);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800977,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/ByteHandler.java,Use Byte.valueOf((byte) 0) instead,[28]private static final Byte DEFAULTVALUE = new Byte((byte)0); ->[28]private static final Byte DEFAULTVALUE = new Byte((byte)0);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
800978,bjerva/tsp-lexikon-android,UseValueOf,tsp-lexikon-android/src/com/db4o/internal/handlers/BooleanHandler.java,Use Boolean.valueOf(false) instead,[109]return new Boolean(false);     ->[109]return new Boolean(false);,7a9da7c,Massive commit (final),1359753935,7a9da7c,Massive commit (final),1359753935,57fe214c,Corrected erroneous placement,1359754087,Education,0
